2023-06-08 06:26:41,495 INFO    wandb-upload_1:18085 [upload_job.py:push():91] Uploaded file /home/modf/.local/share/wandb/artifacts/staging/tmpjqwxx88q
2023-06-08 06:26:42,814 INFO    wandb-upload_0:18085 [upload_job.py:push():91] Uploaded file /home/modf/.local/share/wandb/artifacts/staging/tmpxvk0tlhp
2023-06-08 06:26:42,839 INFO    wandb-upload_3:18085 [upload_job.py:push():91] Uploaded file /home/modf/.local/share/wandb/artifacts/staging/tmp5c5i4fzl
2023-06-08 06:26:43,913 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: keepalive
2023-06-08 06:26:43,938 INFO    wandb-upload_2:18085 [upload_job.py:push():91] Uploaded file /home/modf/.local/share/wandb/artifacts/staging/tmpx76_srci
2023-06-08 06:26:45,199 INFO    SenderThread:18085 [sender.py:send_request_log_artifact():1414] logged artifact NYC-Taxi - {'id': 'QXJ0aWZhY3Q6NDgxMTMxNzgw', 'digest': '1f6aa433fa968045de6d9b1f8e229c24', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc1NDAyNjAy', 'latestArtifact': None}, 'version': 'latest'}
2023-06-08 06:26:45,199 DEBUG   SenderThread:18085 [sender.py:send():369] send: exit
2023-06-08 06:26:45,200 INFO    SenderThread:18085 [sender.py:send_exit():574] handling exit code: 0
2023-06-08 06:26:45,200 INFO    SenderThread:18085 [sender.py:send_exit():576] handling runtime: 1
2023-06-08 06:26:45,200 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: status_report
2023-06-08 06:26:45,202 INFO    SenderThread:18085 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-08 06:26:45,202 INFO    SenderThread:18085 [sender.py:send_exit():582] send defer
2023-06-08 06:26:45,202 DEBUG   SenderThread:18085 [sender.py:send_request():396] send_request: poll_exit
2023-06-08 06:26:45,202 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: defer
2023-06-08 06:26:45,202 INFO    HandlerThread:18085 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-08 06:26:45,203 DEBUG   SenderThread:18085 [sender.py:send_request():396] send_request: defer
2023-06-08 06:26:45,203 INFO    SenderThread:18085 [sender.py:send_request_defer():598] handle sender defer: 0
2023-06-08 06:26:45,203 INFO    SenderThread:18085 [sender.py:transition_state():602] send defer: 1
2023-06-08 06:26:45,203 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: defer
2023-06-08 06:26:45,203 INFO    HandlerThread:18085 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-08 06:26:45,203 DEBUG   SenderThread:18085 [sender.py:send_request():396] send_request: defer
2023-06-08 06:26:45,203 INFO    SenderThread:18085 [sender.py:send_request_defer():598] handle sender defer: 1
2023-06-08 06:26:45,203 INFO    SenderThread:18085 [sender.py:transition_state():602] send defer: 2
2023-06-08 06:26:45,203 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: defer
2023-06-08 06:26:45,203 INFO    HandlerThread:18085 [handler.py:handle_request_defer():170] handle defer: 2
2023-06-08 06:26:45,203 INFO    HandlerThread:18085 [system_monitor.py:finish():190] Stopping system monitor
2023-06-08 06:26:45,204 DEBUG   SystemMonitor:18085 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-08 06:26:45,204 DEBUG   SystemMonitor:18085 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-08 06:26:45,204 DEBUG   SystemMonitor:18085 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-08 06:26:45,204 INFO    HandlerThread:18085 [interfaces.py:finish():202] Joined cpu monitor
2023-06-08 06:26:45,204 INFO    HandlerThread:18085 [interfaces.py:finish():202] Joined disk monitor
2023-06-08 06:26:45,204 INFO    HandlerThread:18085 [interfaces.py:finish():202] Joined memory monitor
2023-06-08 06:26:45,204 INFO    HandlerThread:18085 [interfaces.py:finish():202] Joined network monitor
2023-06-08 06:26:45,205 DEBUG   SenderThread:18085 [sender.py:send_request():396] send_request: defer
2023-06-08 06:26:45,205 INFO    SenderThread:18085 [sender.py:send_request_defer():598] handle sender defer: 2
2023-06-08 06:26:45,205 INFO    SenderThread:18085 [sender.py:transition_state():602] send defer: 3
2023-06-08 06:26:45,205 DEBUG   SenderThread:18085 [sender.py:send():369] send: stats
2023-06-08 06:26:45,205 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: defer
2023-06-08 06:26:45,205 INFO    HandlerThread:18085 [handler.py:handle_request_defer():170] handle defer: 3
2023-06-08 06:26:45,205 DEBUG   SenderThread:18085 [sender.py:send_request():396] send_request: defer
2023-06-08 06:26:45,205 INFO    SenderThread:18085 [sender.py:send_request_defer():598] handle sender defer: 3
2023-06-08 06:26:45,205 INFO    SenderThread:18085 [sender.py:transition_state():602] send defer: 4
2023-06-08 06:26:45,205 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: defer
2023-06-08 06:26:45,205 INFO    HandlerThread:18085 [handler.py:handle_request_defer():170] handle defer: 4
2023-06-08 06:26:45,206 DEBUG   SenderThread:18085 [sender.py:send_request():396] send_request: defer
2023-06-08 06:26:45,206 INFO    SenderThread:18085 [sender.py:send_request_defer():598] handle sender defer: 4
2023-06-08 06:26:45,206 INFO    SenderThread:18085 [sender.py:transition_state():602] send defer: 5
2023-06-08 06:26:45,206 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: defer
2023-06-08 06:26:45,206 INFO    HandlerThread:18085 [handler.py:handle_request_defer():170] handle defer: 5
2023-06-08 06:26:45,206 DEBUG   SenderThread:18085 [sender.py:send():369] send: summary
2023-06-08 06:26:45,206 INFO    SenderThread:18085 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-08 06:26:45,207 DEBUG   SenderThread:18085 [sender.py:send_request():396] send_request: defer
2023-06-08 06:26:45,207 INFO    SenderThread:18085 [sender.py:send_request_defer():598] handle sender defer: 5
2023-06-08 06:26:45,207 INFO    SenderThread:18085 [sender.py:transition_state():602] send defer: 6
2023-06-08 06:26:45,207 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: defer
